Info 0    [17:01:27.166] Starting TS Server
Info 16486[12:40:17.024] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5461 structureChanged: false structureIsReused:: Completely Elapsed: 32.57651299238205ms
Info 16487[12:40:17.024] Different program with same set of files
Info 16488[12:40:17.895] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16489[12:40:17.941] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5462 structureChanged: false structureIsReused:: Completely Elapsed: 45.964871019124985ms
Info 16490[12:40:17.941] Different program with same set of files
Info 16491[12:40:18.961] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16492[12:40:18.993] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5463 structureChanged: false structureIsReused:: Completely Elapsed: 31.928805023431778ms
Info 16493[12:40:18.993] Different program with same set of files
Info 16494[12:40:19.259] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16495[12:40:19.317] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5464 structureChanged: false structureIsReused:: Completely Elapsed: 57.71785098314285ms
Info 16496[12:40:19.317] Different program with same set of files
Info 16497[12:40:19.320] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16498[12:40:19.345] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5465 structureChanged: false structureIsReused:: Completely Elapsed: 24.683886021375656ms
Info 16499[12:40:19.345] Different program with same set of files
Info 16500[12:40:22.666] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16501[12:40:22.711] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5466 structureChanged: false structureIsReused:: Completely Elapsed: 44.44411098957062ms
Info 16502[12:40:22.711] Different program with same set of files
Info 16503[12:40:34.501] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16504[12:40:34.552] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5467 structureChanged: false structureIsReused:: Completely Elapsed: 50.07250002026558ms
Info 16505[12:40:34.552] Different program with same set of files
Info 16506[12:40:35.527] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16507[12:40:35.559] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5468 structureChanged: false structureIsReused:: Completely Elapsed: 32.08872202038765ms
Info 16508[12:40:35.559] Different program with same set of files
Info 16509[12:40:38.834] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16510[12:40:38.880] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5469 structureChanged: false structureIsReused:: Completely Elapsed: 45.717114984989166ms
Info 16511[12:40:38.880] Different program with same set of files
Info 16512[12:40:38.917] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16513[12:40:38.945] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5470 structureChanged: false structureIsReused:: Completely Elapsed: 28.318233996629715ms
Info 16514[12:40:38.945] Different program with same set of files
Info 16515[12:40:39.176] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16516[12:40:39.199] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5471 structureChanged: false structureIsReused:: Completely Elapsed: 22.844989001750946ms
Info 16517[12:40:39.199] Different program with same set of files
Info 16518[12:40:39.309] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16519[12:40:39.331] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5472 structureChanged: false structureIsReused:: Completely Elapsed: 22.089652001857758ms
Info 16520[12:40:39.331] Different program with same set of files
Info 16521[12:40:40.720] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16522[12:40:40.769] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5473 structureChanged: false structureIsReused:: Completely Elapsed: 49.225674003362656ms
Info 16523[12:40:40.769] Different program with same set of files
Info 16524[12:40:42.779] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16525[12:40:42.808] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5474 structureChanged: false structureIsReused:: Completely Elapsed: 29.588537007570267ms
Info 16526[12:40:42.808] Different program with same set of files
Info 16527[12:40:43.933] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16528[12:40:43.962] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5475 structureChanged: false structureIsReused:: Completely Elapsed: 28.593437016010284ms
Info 16529[12:40:43.962] Different program with same set of files
Info 16530[12:40:46.693] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16531[12:40:46.740] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5476 structureChanged: false structureIsReused:: Completely Elapsed: 47.611369013786316ms
Info 16532[12:40:46.741] Different program with same set of files
Info 16533[12:40:47.270] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16534[12:40:47.319] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5477 structureChanged: false structureIsReused:: Completely Elapsed: 48.87719202041626ms
Info 16535[12:40:47.319] Different program with same set of files
Info 16536[12:40:47.877] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16537[12:40:47.931] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5478 structureChanged: false structureIsReused:: Completely Elapsed: 53.98759600520134ms
Info 16538[12:40:47.931] Different program with same set of files
Info 16539[12:40:48.405] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16540[12:40:48.449] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5479 structureChanged: false structureIsReused:: Completely Elapsed: 43.71192800998688ms
Info 16541[12:40:48.449] Different program with same set of files
Info 16542[12:40:48.451] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16543[12:40:48.478] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5480 structureChanged: false structureIsReused:: Completely Elapsed: 27.198507010936737ms
Info 16544[12:40:48.478] Different program with same set of files
Info 16545[12:40:49.324] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16546[12:40:49.361] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5481 structureChanged: false structureIsReused:: Completely Elapsed: 36.680389016866684ms
Info 16547[12:40:49.361] Different program with same set of files
Info 16548[12:40:50.008] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16549[12:40:50.060] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5482 structureChanged: false structureIsReused:: Completely Elapsed: 51.527300000190735ms
Info 16550[12:40:50.060] Different program with same set of files
Info 16551[12:40:50.082] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16552[12:40:50.106] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5483 structureChanged: false structureIsReused:: Completely Elapsed: 23.98818799853325ms
Info 16553[12:40:50.106] Different program with same set of files
Info 16554[12:40:50.796] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16555[12:40:50.847] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5484 structureChanged: false structureIsReused:: Completely Elapsed: 50.601796984672546ms
Info 16556[12:40:50.847] Different program with same set of files
Info 16557[12:40:52.141] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16558[12:40:52.181] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5485 structureChanged: false structureIsReused:: Completely Elapsed: 39.9191409945488ms
Info 16559[12:40:52.181] Different program with same set of files
Info 16560[12:40:52.446] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16561[12:40:52.508] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5486 structureChanged: false structureIsReused:: Completely Elapsed: 61.02343201637268ms
Info 16562[12:40:52.508] Different program with same set of files
Info 16563[12:40:52.853] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16564[12:40:52.914] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5487 structureChanged: false structureIsReused:: Completely Elapsed: 60.86200600862503ms
Info 16565[12:40:52.914] Different program with same set of files
Info 16566[12:40:52.927] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16567[12:40:53.036] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5488 structureChanged: false structureIsReused:: Completely Elapsed: 108.1255529820919ms
Info 16568[12:40:53.036] Different program with same set of files
Info 16569[12:40:53.703] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16570[12:40:53.752] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5489 structureChanged: false structureIsReused:: Completely Elapsed: 48.9470439851284ms
Info 16571[12:40:53.753] Different program with same set of files
Info 16572[12:40:54.341] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16573[12:40:54.368] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5490 structureChanged: false structureIsReused:: Completely Elapsed: 26.29074400663376ms
Info 16574[12:40:54.368] Different program with same set of files
Info 16575[12:40:54.710] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16576[12:40:54.738] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5491 structureChanged: false structureIsReused:: Completely Elapsed: 28.27660498023033ms
Info 16577[12:40:54.738] Different program with same set of files
Info 16578[12:40:55.284] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16579[12:40:55.334] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5492 structureChanged: false structureIsReused:: Completely Elapsed: 50.300399988889694ms
Info 16580[12:40:55.334] Different program with same set of files
Info 16581[12:40:56.086] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16582[12:40:56.118] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5493 structureChanged: false structureIsReused:: Completely Elapsed: 32.62369102239609ms
Info 16583[12:40:56.119] Different program with same set of files
Info 16584[12:41:02.410] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16585[12:41:02.460] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5494 structureChanged: false structureIsReused:: Completely Elapsed: 50.08110401034355ms
Info 16586[12:41:02.460] Different program with same set of files
Info 16587[12:41:03.435] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16588[12:41:03.483] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5495 structureChanged: false structureIsReused:: Completely Elapsed: 48.16485199332237ms
Info 16589[12:41:03.483] Different program with same set of files
Info 16590[12:41:04.591] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16591[12:41:04.644] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5496 structureChanged: false structureIsReused:: Completely Elapsed: 52.05504497885704ms
Info 16592[12:41:04.644] Different program with same set of files
Info 16593[12:41:04.671] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16594[12:41:04.697] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5497 structureChanged: false structureIsReused:: Completely Elapsed: 25.510125011205673ms
Info 16595[12:41:04.697] Different program with same set of files
Info 16596[12:41:04.992] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16597[12:41:05.043] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5498 structureChanged: false structureIsReused:: Completely Elapsed: 50.64733800292015ms
Info 16598[12:41:05.043] Different program with same set of files
Info 16599[12:41:07.346] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16600[12:41:07.376] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5499 structureChanged: false structureIsReused:: Completely Elapsed: 30.523678988218307ms
